Date,Comments,Topic,Sentiment
10/8/2022,বাংলাদেশ এখন উন্নতির উচ্চশিখরে চলতেছে এই কারণে খাবারের এত দাম শেখ হাসিনার বাংলাদেশ এখন মানুষ খুব দামী দামী খাবার কিনে খায় যেরকম ডিম,political,negative
11/8/2022,খালি উন্নয়ন  উন্নয়ন করে দালাল রা,political,negative
10/8/2022,ঠিক,others,neutral
10/8/2022,তেলের লিটার দুইশত টাকা করা হোক,food,negative
10/8/2022,এতো উন্নয়ন হৈছে দেশে যে আমরা গরিব ও মধ্যবিত্তরা না খেয়ে থাকি।  আগে ৩ বেলা খাইছি আর এখন ১ বেলা কি ২ বেলা খাইতে হয়ে।  এটাকেই বলে উন্নয়ন। আমরা উন্নয়নের জোয়ারে ভাসতাছি। এতো উন্নয়ন আর নিতে পারতেছি না।,political,negative
10/13/2022,হাসিনা কে দেশ থেকে বহিষ্কার করা হোক,political,negative
10/8/2022,এতে করে হোটেল মালিকদের কোন দোষ আমি দেখি না কারণ বাহিরে পণ্যদ্রব্যের দাম যেভাবে বেড়ে চলেছে খাবারের দাম কিছুটা বাড়তি গ্রন্থি হবে কিছু করার নেই,food,neutral
10/27/2022,আজ দেশের খাদ্যর দাম বাড়ানোর কারন হলো  দুর্নীতি করে দেশের টাকা  বিদেশের মধ্যে পাচার করে  ঘর বাড়ি করে এই হলো দেশের প্রধান সমস্যা। আল্লাহ পাক আপনি আমাদের সকল মুসলিম দের কে দিন ইসলাম  আইন ফলো করে চলার তৌফিক দান করুন আমিন আমিন আমিন,political,negative
10/9/2022,হোটেল রেস্তোরাঁ ব্যবসায়ীদের দোষ দিয়ে লাভ নেই কারণ বতো মানে নিত্যা পন্যার দাম অনেক বেশি,food,neutral
10/8/2022,মধ্যবিত্ত পরিবারগুলোর এখন এমন অবস্থা আমরা না পারি পরিবার শুদ্ধো আত্মহত্যা করতে না পারি ৩ বেলা পেট ভরে ভাত খেতে। আল্লাহ আপনি আমাদের সকলকে ৩ বেলা খেয়ে পড়ে বাচার তাওফিক দান করুন। আমিন।,others,negative
10/8/2022,আমরা তো জনগণ যেভাবেই থাকি না কেন  আপনার নিউজ করার কোন দরকার আছে আপনার ত সুখে আছেন জনগণের কষ্ট কেউ কোনদিন আসবেন না। অনেক কষ্টে বলতে হয় ভাই জিনিসপাতের দাম তাতে বেঁচে থাকাই মানুষের জুলুম এভাবে বেঁচে থাকা যায় না।,political,negative
10/8/2022,কোন কাজ নাই সময় টিভির এতো কিছু ঘটতাছে দেশে তার কোন নাম নাই,others,negative
10/9/2022,কাকা বুঝতে হবে আপনি জান্নাতে আছেন জান্নাতের ডালভাত তো একটু দাম বেশি হবে,others,neutral
10/8/2022,এই সরকারের পতন চাই!,political,negative
10/24/2022,টং দোকানেও এখন একটা চা খেলে ১০ টাকা গুনতে হয় ভাত ডাল ডিম খেলে ৫০ টাকা আহমরি দাম না! সবকিছুর সাথে সামঞ্জস্য রেখে খরচটা গুনদে হবে!,food,negative
10/8/2022,আগে ২০ টাকায় পেট ভরে ভাত খাওয়া যেতো。,food,negative
10/8/2022,উন্নয়ন উন্নয়ন উন্নয়ন জয় উন্নয়নের জয়。,political,negative
10/8/2022,যারা ঢাকাতে ব্যাচলর আছে তাদের যে কি কষ্ট,others,negative
10/21/2022,এই শেখ হাসিনার আমলে এসে মানুষ অতিষ্ঠ হয়ে গেছে এই সরকার আর চাই না,political,negative
10/8/2022,১৪ ঘন্টা বিদ্যুৎ থাকেনা জন জিবন অতিষ্ঠ হয়ে পড়েছে ব্যাবসা বাণিজ্য বন্ধ হচ্ছে সাধারণ মানুষ খুব কষ্টে আছে সাংবাদিক ভাইদের চোখে পরেনা?,others,negative
